=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.10.29 13:47:14 =~=~=~=~=~=~=~=~=~=~=~=
Sensor 1: 13.00 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.94 °C	Sensor 2: 23.87 °C	Sensor 3: 29.50 °C
Sensor 1: 12.94 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.94 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.94 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.94 °C	Sensor 2: 23.87 °C	Sensor 3: 29.44 °C
Sensor 1: 12.94 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.94 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.94 °C	Sensor 2: 23.87 °C	Sensor 3: 29.50 °C
Sensor 1: 12.94 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.94 °C	Sensor 2: 23.87 °C	Sensor 3: 29.50 °C
Sensor 1: 12.88 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.88 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.94 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.88 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.94 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.88 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.88 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.88 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.88 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.88 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.81 °C	Sensor 2: 23.87 °C	Sensor 3: 29.44 °C
Sensor 1: 12.88 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.88 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.81 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.88 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.88 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.81 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.88 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.81 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.81 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.81 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.81 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.81 °C	Sensor 2: 23.87 °C	Sensor 3: 29.44 °C
Sensor 1: 12.81 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.81 °C	Sensor 2: 23.87 °C	Sensor 3: 29.44 °C
Sensor 1: 12.81 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.75 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.81 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.75 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.81 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.81 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.81 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.75 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.75 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.75 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.75 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.75 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.75 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.75 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.75 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.75 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.69 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.69 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.69 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.75 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.69 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.69 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.69 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.69 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.69 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.69 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.69 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.69 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.69 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.69 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.69 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.69 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.69 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.69 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.69 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.63 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.69 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.69 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.63 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.69 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.69 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.63 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.63 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.63 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.63 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.63 °C	Sensor 2: 23.81 °C	Sensor 3: 29.62 °C
Sensor 1: 12.63 °C	Sensor 2: 23.81 °C	Sensor 3: 29.62 °C
Sensor 1: 12.63 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.63 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.63 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.63 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.63 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.63 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.63 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.63 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.63 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.63 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.63 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.56 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.63 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.63 °C	Sensor 2: 23.81 °C	Sensor 3: 29.62 °C
Sensor 1: 12.56 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.56 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.56 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.63 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.56 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.56 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.56 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.56 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.56 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.56 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.56 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.56 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.56 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.56 °C	Sensor 2: 23.81 °C	Sensor 3: 29.56 °C
Sensor 1: 12.56 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.56 °C	Sensor 2: 23.75 °C	Sensor 3: 29.50 °C
Sensor 1: 12.56 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.56 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.56 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.63 °C	Sensor 2: 23.75 °C	Sensor 3: 29.50 °C
Sensor 1: 12.56 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.56 °C	Sensor 2: 23.81 °C	Sensor 3: 29.50 °C
Sensor 1: 12.56 °C	Sensor 2: 23.75 °C	Sensor 3: 29.44 °C
Sensor 1: 12.56 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.56 °C	Sensor 2: 23.75 °C	Sensor 3: 29.50 °C
Sensor 1: 12.56 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.56 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.56 °C	Sensor 2: 23.75 °C	Sensor 3: 29.44 °C
Sensor 1: 12.56 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.50 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.56 °C	Sensor 2: 23.75 °C	Sensor 3: 29.44 °C
Sensor 1: 12.50 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.56 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.56 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.50 °C	Sensor 2: 23.75 °C	Sensor 3: 29.44 °C
Sensor 1: 12.50 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.50 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.50 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.50 °C	Sensor 2: 23.75 °C	Sensor 3: 29.44 °C
Sensor 1: 12.50 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.50 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.50 °C	Sensor 2: 23.81 °C	Sensor 3: 29.37 °C
Sensor 1: 12.50 °C	Sensor 2: 23.81 °C	Sensor 3: 29.37 °C
Sensor 1: 12.50 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.50 °C	Sensor 2: 23.75 °C	Sensor 3: 29.44 °C
Sensor 1: 12.50 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.50 °C	Sensor 2: 23.75 °C	Sensor 3: 29.44 °C
Sensor 1: 12.50 °C	Sensor 2: 23.81 °C	Sensor 3: 29.37 °C
Sensor 1: 12.50 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.50 °C	Sensor 2: 23.81 °C	Sensor 3: 29.37 °C
Sensor 1: 12.50 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.50 °C	Sensor 2: 23.81 °C	Sensor 3: 29.44 °C
Sensor 1: 12.44 °C	Sensor 2: 23.75 °C	Sensor 3: 29.44 °C
Sensor 1: 12.50 °C	Sensor 2: 23.81 °C	Sensor 3: 29.37 °C
Sensor 1: 12.50 °C	Sensor 2: 23.75 °C	Sensor 3: 29.44 °C
Sensor 1: 12.44 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.50 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.44 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.50 °C	Sensor 2: 23.81 °C	Sensor 3: 29.37 °C
Sensor 1: 12.50 °C	Sensor 2: 23.75 °C	Sensor 3: 29.44 °C
Sensor 1: 12.44 °C	Sensor 2: 23.81 °C	Sensor 3: 29.37 °C
Sensor 1: 12.44 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.44 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.44 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.44 °C	Sensor 2: 23.75 °C	Sensor 3: 29.44 °C
Sensor 1: 12.44 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.44 °C	Sensor 2: 23.75 °C	Sensor 3: 29.44 °C
Sensor 1: 12.44 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.44 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.44 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.44 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.44 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.44 °C	Sensor 2: 23.75 °C	Sensor 3: 29.44 °C
Sensor 1: 12.44 °C	Sensor 2: 23.81 °C	Sensor 3: 29.37 °C
Sensor 1: 12.44 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.44 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.44 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.44 °C	Sensor 2: 23.75 °C	Sensor 3: 29.44 °C
Sensor 1: 12.44 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.44 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.44 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.44 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.44 °C
Sensor 1: 12.44 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.81 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.31 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.31 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.31 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.31 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.31 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.31 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.31 °C	Sensor 2: 23.75 °C	Sensor 3: 29.31 °C
Sensor 1: 12.31 °C	Sensor 2: 23.75 °C	Sensor 3: 29.31 °C
Sensor 1: 12.31 °C	Sensor 2: 23.75 °C	Sensor 3: 29.31 °C
Sensor 1: 12.31 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.31 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.38 °C	Sensor 2: 23.75 °C	Sensor 3: 29.31 °C
Sensor 1: 12.31 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
Sensor 1: 12.31 °C	Sensor 2: 23.75 °C	Sensor 3: 29.37 °C
S
